Datum,Tijd (UTC),Temperatuur,Vochtigheid,Luchtdruk,Neerslagintensiteit,Neerslagsom,Windrichting,Windsnelheid,Rukwind,Luchtdruk_Zeeniveau,Globe Temperatuur,Vlinder
2020-07-24,12:55:00,23.4,50,101476,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-24,13:00:00,23.4,50,101507,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-24,13:05:00,23.4,50,101521,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-24,13:10:00,23.4,50,101530,0.0,0.0,5,0.0,0.0,0,,vlinder16
2020-07-24,13:15:00,19.2,50,101532,0.0,0.0,235,5.9,11.3,0,,vlinder16
2020-07-24,13:20:00,19.1,50,101530,0.0,0.0,295,7.8,12.9,0,,vlinder16
2020-07-24,13:25:00,18.9,84,101535,0.2,0.2,295,6.7,12.9,0,,vlinder16
2020-07-24,13:30:00,18.9,84,101534,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,13:35:00,18.9,84,101534,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,13:40:00,18.9,84,101534,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,13:45:00,18.9,84,101534,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,13:50:00,18.9,84,101534,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,13:55:00,18.9,84,101534,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:00:00,18.9,84,101541,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:05:00,18.9,84,101541,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:10:00,18.9,84,101541,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:15:00,18.9,84,101545,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:20:00,18.9,84,101545,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:25:00,18.9,84,101533,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:30:00,18.9,84,101517,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:35:00,18.9,84,101513,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:40:00,18.9,84,101501,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:45:00,18.9,84,101502,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:50:00,18.9,84,101501,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,14:55:00,18.9,84,101507,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:00:00,18.9,84,101503,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:05:00,18.9,84,101502,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:10:00,18.9,84,101496,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:15:00,18.9,84,101491,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:20:00,18.9,84,101491,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:25:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:30:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:35:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:40:00,18.9,84,101480,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:45:00,18.9,84,101480,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:50:00,18.9,84,101465,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,15:55:00,18.9,84,101472,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:00:00,18.9,84,101475,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:05:00,18.9,84,101454,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:10:00,18.9,84,101454,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:15:00,18.9,84,101453,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:20:00,18.9,84,101453,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:25:00,18.9,84,101463,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:30:00,18.9,84,101465,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:35:00,18.9,84,101462,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:40:00,18.9,84,101462,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:45:00,18.9,84,101460,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:50:00,18.9,84,101475,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,16:55:00,18.9,84,101475,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:00:00,18.9,84,101463,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:05:00,18.9,84,101473,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:10:00,18.9,84,101471,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:15:00,18.9,84,101464,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:20:00,18.9,84,101464,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:25:00,18.9,84,101474,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:30:00,18.9,84,101477,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:35:00,18.9,84,101474,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:40:00,18.9,84,101474,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:45:00,18.9,84,101472,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:50:00,18.9,84,97818,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,17:55:00,18.9,84,101473,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:00:00,18.9,84,101479,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:05:00,18.9,84,101475,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:10:00,18.9,84,101481,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:15:00,18.9,84,101481,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:20:00,18.9,84,101481,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:25:00,18.9,84,101486,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:30:00,18.9,84,101486,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:35:00,18.9,84,101492,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:40:00,18.9,84,101492,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:45:00,18.9,84,101493,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:50:00,18.9,84,101493,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,18:55:00,18.9,84,101484,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:00:00,18.9,84,101488,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:05:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:10:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:15:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:20:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:25:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:30:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:35:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:40:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:45:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:50:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,19:55:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:00:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:05:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:10:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:15:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:20:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:25:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:30:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:35:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:40:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:45:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:50:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,20:55:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:00:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:05:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:10:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:15:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:20:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:25:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:30:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:35:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:40:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:45:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:50:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,21:55:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:00:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:05:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:10:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:15:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:20:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:25:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:30:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:35:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:40:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:45:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:50:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,22:55:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:00:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:05:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:10:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:15:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:20:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:25:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:30:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:35:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:40:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:45:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:50:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-24,23:55:00,18.9,84,101490,0.0,0.2,5,6.7,0.0,0,,vlinder16
2020-07-25,00:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:50:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,00:55:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:50:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,01:55:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:50:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,02:55:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:50:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,03:55:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:50:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,04:55:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:50:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,05:55:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:50:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,06:55:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:00:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:05:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:10:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:15:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:20:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:25:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:30:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:35:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:40:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:45:00,18.9,84,101490,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:50:00,18.9,84,101361,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,07:55:00,18.9,84,101361,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:00:00,18.9,84,101361,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:05:00,18.9,84,101361,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:10:00,18.9,84,101350,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:15:00,18.9,84,101350,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:20:00,18.9,84,101350,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:25:00,18.9,84,101355,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:30:00,18.9,84,101355,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:35:00,18.9,84,101355,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:40:00,18.9,84,101351,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:45:00,18.9,84,101351,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:50:00,18.9,84,101351,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,08:55:00,18.9,84,101351,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,09:00:00,18.9,84,101352,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,09:05:00,18.9,84,101352,0.0,0.0,5,6.7,0.0,0,,vlinder16
2020-07-25,09:10:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:15:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:20:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:25:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:30:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:35:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:40:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:45:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:50:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,09:55:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:00:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:05:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:10:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:15:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:20:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:25:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:30:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:35:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:40:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:45:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:50:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,10:55:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,11:00:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,11:05:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,11:10:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,11:15:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,11:20:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,11:25:00,13.5,84,101373,0.0,0.0,195,17.5,20.9,0,,vlinder16
2020-07-25,11:30:00,13.5,84,101310,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,11:35:00,13.5,84,101307,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,11:40:00,13.5,84,101284,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,11:45:00,13.5,84,101290,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,11:50:00,13.5,84,101287,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,11:55:00,13.5,84,101273,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,12:00:00,13.5,84,101269,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,12:05:00,13.5,84,101260,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,12:10:00,13.5,84,101252,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,12:15:00,13.5,84,101260,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,12:20:00,13.5,84,101260,0.0,0.0,5,17.5,0.0,0,,vlinder16
2020-07-25,12:25:00,13.5,84,101239,0.0,0.0,5,17.5,0.0,0,,vlinder16
